date,gold_price,gold_volume,token_price,token_total_volume,token_market_cap,gold_forward_filled,token_log_price,gold_log_price,basis,abs_basis,premium_discount_pct,weekday,is_monday,gold_return,token_return,tracking_error,basis_change
2024-01-07,2045.502614766,,2046.1883544921875,2878977,,0,7.623734002143427,7.623398815670274,0.00033518647315222694,0.00033518647315222694,0.03352426544152171,Sunday,0,-2.9251115185147114e-05,-0.0007630254761208377,0.0007337743609356906,-0.0007337743609356906
2024-01-08,2043.0248781182,,2034.7628173828125,5410922,,0,7.618134539429386,7.622186771991743,-0.00405223256235665,0.00405223256235665,-0.4044033346768388,Monday,1,-0.0012120436785316713,-0.005599462714040548,0.004387419035508877,-0.004387419035508877
2024-01-09,2034.3164778007,,2029.5643310546875,5587941,,0,7.615576433758689,7.617915158310699,-0.0023387245520094524,0.0023387245520094524,-0.23359918664917662,Tuesday,0,-0.004271613681043895,-0.0025581056706966976,0.0017135080103471978,0.0017135080103471978
2024-01-10,2031.4690812437,,2023.775390625,8896396,,0,7.612720051238032,7.616514495643588,-0.0037944444055559856,0.0037944444055559856,-0.37872545980319655,Wednesday,0,-0.001400662667110808,-0.0028563825206573412,0.0014557198535465332,-0.0014557198535465332
2024-01-11,2029.6688879363,,2032.9989013671875,8394104,,0,7.617267273228391,7.615627949341064,0.0016393238873266824,0.0016393238873266824,0.16406683132800517,Thursday,0,-0.0008865463025236053,0.004547221990359063,0.005433768292882668,0.005433768292882668
2024-01-12,2033.5900266238,,2047.633056640625,5810870,,0,7.624439798544062,7.6175579961272355,0.006881802416826233,0.006881802416826233,0.6905536432109419,Friday,0,0.0019300467861711468,0.007172525315670697,0.00524247852949955,0.00524247852949955
2024-01-13,2049.1173427046,,2048.94287109375,4325919,,0,7.625079266490398,7.625164414878588,-8.514838819007053e-05,8.514838819007053e-05,-0.008514476316901535,Saturday,0,0.007606418751352706,0.0006394679463364028,0.006966950805016303,-0.006966950805016303
2024-01-14,2049.1207018156,,2048.589599609375,3833682,,0,7.624906835161164,7.625166054173799,-0.00025921901263448177,0.00025921901263448177,-0.025918541828918958,Sunday,0,1.639295210686953e-06,-0.00017243132923372428,0.00017407062444441124,-0.00017407062444441124
2024-01-15,2050.6300560847,,2053.261474609375,3838171,,0,7.627184771115279,7.62590236934339,0.0012824017718893188,0.0012824017718893188,0.12832244006504828,Monday,1,0.0007363151695907177,0.0022779359541145183,0.0015416207845238006,0.0015416207845238006
2024-01-16,2051.208838905,,2026.4901123046875,3591476,,0,7.614060566858181,7.6261845758556195,-0.012124008997438374,0.012124008997438374,-1.2050809323495373,Tuesday,0,0.0002822065122298767,-0.013124204257097816,0.013406410769327692,-0.013406410769327692
2024-01-17,2032.4600123655,,2007.5240478515625,3629370,,0,7.604657424753683,7.617002167115513,-0.012344742361829475,0.012344742361829475,-1.2268858605939075,Wednesday,0,-0.009182408740106673,-0.009403142104497775,0.00022073336439110136,-0.00022073336439110136
2024-01-18,2011.119884063,,2017.6676025390625,4500944,,0,7.6096974710624234,7.606447002149454,0.0032504689129693176,0.0032504689129693176,0.3255757415532278,Thursday,0,-0.010555164966058683,0.005040046308740109,0.015595211274798793,0.015595211274798793
2024-01-19,2023.407588345,,2023.9345703125,4586758,,0,7.612798702964128,7.612538294058817,0.00026040890531131566,0.00026040890531131566,0.026044281465357703,Friday,0,0.0060912919093629725,0.0031012319017049705,0.002990060007658002,-0.002990060007658002
2024-01-20,2029.4262751037,,2024.4241943359375,2973825,,0,7.613040590629866,7.615508408988772,-0.002467818358906193,0.002467818358906193,-0.24647757985230773,Saturday,0,0.0029701149299548035,0.0002418876657372948,0.0027282272642175087,-0.0027282272642175087
2024-01-21,2029.4559292483,,2023.8267822265625,2746810,,0,7.612745444841144,7.6155230209647335,-0.0027775761235897534,0.0027775761235897534,-0.2773722228017283,Sunday,0,1.4611975961642543e-05,-0.00029514578872191777,0.0003097577646835603,-0.0003097577646835603
2024-01-22,2029.3949744469,,2014.597900390625,5286474,,0,7.6081749013113855,7.615492985468062,-0.007318084156676896,0.007318084156676896,-0.7291372178699668,Monday,1,-3.0035496671132478e-05,-0.004570543529758275,0.004540508033087143,-0.004540508033087143
2024-01-23,2021.1362342836,,2026.7552490234375,6011081,,0,7.6141913937366414,7.611415124475404,0.0027762692612371964,0.0027762692612371964,0.2780126665647119,Tuesday,0,-0.004077860992658167,0.006016492425255926,0.010094353417914093,0.010094353417914093
2024-01-24,2026.5757031407,,2015.740234375,4471852,,0,7.6087417688926,7.614102801966083,-0.0053610330734832345,0.0053610330734832345,-0.5346688381247046,Wednesday,0,0.0026876774906785528,-0.005449624844041878,0.008137302334720431,-0.008137302334720431
2024-01-25,2016.5429114282,,2019.5762939453125,4365518,,0,7.610643012920877,7.609139894239843,0.0015031186810343655,0.0015031186810343655,0.15042489301476086,Thursday,0,-0.004962907726239862,0.0019012440282777376,0.0068641517545176,0.0068641517545176
2024-01-26,2022.7257281004,,2017.1119384765625,4449779,,0,7.609422033923733,7.612201251159966,-0.0027792172362337553,0.0027792172362337553,-0.2775358787327777,Friday,0,0.003061356920123437,-0.0012209789971446838,0.004282335917268121,-0.004282335917268121
2024-01-27,2018.5121788951,,2015.8543701171875,4648449,,0,7.608798389536992,7.610115973911206,-0.0013175843742141424,0.0013175843742141424,-0.13167167410242817,Saturday,0,-0.0020852772487600646,-0.0006236443867404518,0.0014616328620196128,0.0014616328620196128
2024-01-28,2018.8369601403,,2020.4052734375,3811715,,0,7.611053400686265,7.610276862273702,0.000776538412562644,0.000776538412562644,0.0776839996574514,Sunday,0,0.0001608883624957258,0.0022550111492725122,0.0020941227867767864,0.0020941227867767864
2024-01-29,2022.3367089504,,2027.2265625,3896187,,0,7.6144239125295705,7.612008908442269,0.00241500408730122,0.00241500408730122,0.24179225585723058,Monday,1,0.0017320461685672583,0.0033705118433058345,0.0016384656747385762,0.0016384656747385762
2024-01-30,2030.5681732806,,2035.3819580078125,8159215,,0,7.618438774617047,7.616070921189972,0.0023678534270752394,0.0023678534270752394,0.237065900596452,Tuesday,0,0.004062012747702681,0.0040148620874767005,4.71506602259808e-05,-4.71506602259808e-05
2024-01-31,2034.0760626471,,2035.4901123046875,4631350,,0,7.618491910306419,7.617796971507685,0.0006949387987340572,0.0006949387987340572,0.06951803246469553,Wednesday,0,0.0017260503177132236,5.3135689372041384e-05,0.0016729146283411822,-0.0016729146283411822
2024-02-01,2044.7623004721,,2053.5546875,3806787,,0,7.627327564403096,7.62303682723318,0.004290737169916348,0.004290737169916348,0.42999555624974445,Thursday,0,0.005239855725494458,0.008835654096676748,0.0035957983711822905,0.0035957983711822905
2024-02-02,2039.0997374659,,2039.2337646484375,3538347,,0,7.620329410716332,7.620263684270706,6.572644562563568e-05,6.572644562563568e-05,0.006572860565615519,Friday,0,-0.0027731429624733295,-0.0069981536867640415,0.004225010724290712,-0.004225010724290712
