timestamp,open,high,low,close,volume
2024-08-15 00:00:00+00:00,2444.79443359375,2449.394287109375,2444.79443359375,2448.380615234375,0.0
2024-08-15 01:00:00+00:00,2448.669921875,2449.07421875,2445.76123046875,2446.454833984375,0.0
2024-08-15 02:00:00+00:00,2444.61865234375,2446.672119140625,2444.61865234375,2446.523193359375,0.0
2024-08-15 03:00:00+00:00,2446.273193359375,2448.546630859375,2446.2646484375,2447.882568359375,0.0
2024-08-15 04:00:00+00:00,2449.511962890625,2449.511962890625,2447.6494140625,2447.6494140625,0.0
2024-08-15 05:00:00+00:00,2446.84521484375,2448.61865234375,2445.67822265625,2447.831298828125,0.0
2024-08-15 06:00:00+00:00,2445.871337890625,2451.014404296875,2445.871337890625,2447.4228515625,216527.0
2024-08-15 07:00:00+00:00,2446.832275390625,2448.357177734375,2445.72265625,2447.039306640625,36749.0
2024-08-15 08:00:00+00:00,2446.360107421875,2449.845458984375,2446.13671875,2449.446044921875,0.0
2024-08-15 09:00:00+00:00,2449.380859375,2450.36181640625,2447.840576171875,2447.840576171875,0.0
2024-08-15 10:00:00+00:00,2447.870849609375,2452.8134765625,2447.870849609375,2451.072021484375,0.0
2024-08-15 11:00:00+00:00,2451.00634765625,2454.872802734375,2451.00634765625,2454.872802734375,0.0
2024-08-15 12:00:00+00:00,2455.29443359375,2462.535400390625,2449.578857421875,2449.578857421875,272559.0
2024-08-15 13:00:00+00:00,2444.859130859375,2450.13818359375,2440.925048828125,2443.321044921875,59701.0
2024-08-15 14:00:00+00:00,2445.22509765625,2455.7646484375,2445.22509765625,2455.237548828125,3197.0
2024-08-15 15:00:00+00:00,2453.671630859375,2456.878662109375,2453.671630859375,2456.878662109375,0.0
2024-08-15 16:00:00+00:00,2456.41845703125,2458.903564453125,2456.32470703125,2456.32470703125,0.0
2024-08-15 17:00:00+00:00,2456.355224609375,2456.355224609375,2453.698974609375,2454.276123046875,77705.0
2024-08-15 18:00:00+00:00,2453.652587890625,2453.652587890625,2450.12060546875,2452.93359375,969676.0
2024-08-15 19:00:00+00:00,2453.11572265625,2455.29345703125,2450.12939453125,2450.438720703125,450901.0
2024-08-15 20:00:00+00:00,2449.89599609375,2450.2890625,2449.005126953125,2449.252685546875,0.0
2024-08-15 21:00:00+00:00,2450.06787109375,2450.33642578125,2445.503173828125,2448.321533203125,216283.0
2024-08-15 22:00:00+00:00,2449.40576171875,2451.116943359375,2449.1435546875,2450.424560546875,152067.0
2024-08-15 23:00:00+00:00,2449.813232421875,2452.34814453125,2449.579345703125,2451.338623046875,32136.0
2024-08-16 00:00:00+00:00,2451.65576171875,2454.850830078125,2451.65576171875,2452.864990234375,8342.0
2024-08-16 01:00:00+00:00,2453.39892578125,2454.257080078125,2452.1826171875,2454.09228515625,183526.0
2024-08-16 02:00:00+00:00,2453.953857421875,2453.953857421875,2450.598388671875,2452.303955078125,257116.0
2024-08-16 03:00:00+00:00,2452.470947265625,2452.62646484375,2449.39404296875,2450.15087890625,11640.0
2024-08-16 04:00:00+00:00,2449.65771484375,2450.318359375,2449.20068359375,2449.8564453125,0.0
2024-08-16 05:00:00+00:00,2450.09326171875,2452.035400390625,2448.906005859375,2452.035400390625,165699.0
2024-08-16 06:00:00+00:00,2450.59033203125,2452.3193359375,2450.59033203125,2450.81884765625,0.0
2024-08-16 07:00:00+00:00,2450.64111328125,2454.320556640625,2447.5302734375,2454.320556640625,0.0
2024-08-16 08:00:00+00:00,2457.75146484375,2457.75146484375,2454.6064453125,2455.6181640625,293924.0
2024-08-16 09:00:00+00:00,2455.775146484375,2458.3759765625,2455.0986328125,2458.3759765625,40013.0
